family,anomaly_score
G,0.002574997679676172
E,0.19347420310232238
E,-0.09902939605460004
E,-0.10708543517509828
E,0.20890131945825352
E,-0.14250188588129398
E,0.19739000342537416
E,-0.17391388634907146
E,-0.09037449017289834
E,-0.11282665162884054
E,0.11364732182720111
L,0.0532580289043435
E,0.1284593340144129
G,-0.09539524430256996
G,0.20890131945825352
E,-0.1524793378718331
G,0.19347420310232238
G,0.18262990612257107
E,-0.03298587376429407
G,0.1698098918354824
G,-0.022754825436013593
G,0.19347420310232238
G,0.09956264698939576
G,0.19863208708334695
G,-0.022713397809220215
G,0.018009603735004154
E,-0.10579149958465817
L,-0.12078349915793596
E,0.20002688898105375
G,0.1969261525703423
E,0.09301812186277164
G,-0.0010671409786375818
E,0.19900792777156795
G,0.19347420310232238
E,-0.10814288656576243
E,0.06987122803586043
E,-0.13564456303105754
E,-0.1479603384286059
E,-0.19623198350003113
G,0.20029827196704186
G,0.0318050098403273
G,0.19347420310232238
G,0.19347420310232238
G,0.20890131945825352
G,0.20890131945825352
E,0.19347420310232238
L,0.17252597479754928
E,-0.0863859349842071
L,0.11452378697235333
G,0.08516671017169503
G,0.086372669730715
G,0.20890131945825352
G,0.14820675117707544
G,0.14404833690198804
E,-0.16112806068328311
G,0.20890131945825352
G,0.19863208708334695
E,-0.04847113792308577
E,0.20002688898105375
G,0.20890131945825352
G,0.19347420310232238
G,0.19347420310232238
G,0.0029108643458074512
E,-0.12720930174261424
E,0.09113039013206592
G,0.026570012824259748
G,0.19347420310232238
G,0.19347420310232238
E,0.19347420310232238
E,-0.17866811405018224
E,-0.2127962653626273
G,0.20890131945825352
G,0.01387408180511962
E,-0.1998510378604723
L,0.19918691341927103
G,-0.012936621038754259
E,0.19347420310232238
E,-0.04847113792308577
G,0.07933102288051763
L,0.11476999154577588
G,0.07974475493139233
G,0.07933102288051763
G,0.1698098918354824
E,-0.0725126578305153
L,0.19414402033106715
E,-0.058487968010530134
E,-0.10825271606719333
E,0.17288699912858901
G,0.19754170914787905
E,0.19852379233000622
G,-0.02365795673147597
E,-0.10099357771166251
G,0.028593351780961562
E,-0.12720930174261424
L,0.11452378697235333
G,0.09580913453309842
G,0.20890131945825352
G,0.08480818892175707
G,0.19347420310232238
E,0.09301812186277164
G,0.07494150606080369
G,0.19347420310232238
G,0.18337601483926247
L,0.19918691341927103
E,-0.08476894280237335
G,0.20890131945825352
G,0.08516671017169503
E,-0.04946592182838894
G,0.19347420310232238
E,-0.18618520391029159
E,-0.11282665162884054
G,0.026570012824259748
L,0.19918691341927103
G,0.20890131945825352
E,-0.21597335299594012
G,-0.09539524430256996
G,0.086372669730715
G,0.1969261525703423
E,0.07062631025400834
G,0.19347420310232238
E,-0.06372325244885857
E,-0.10254576878475563
G,-0.04227006725539717
G,0.14676722303444445
G,0.007551665795031082
G,0.20890131945825352
G,0.19754170914787905
E,-0.21406885291825373
G,0.19347420310232238
E,-0.11124202082020451
E,-0.2009381449872215
G,0.19347420310232238
G,0.19347420310232238
E,0.19852379233000622
L,0.1151996113964332
G,0.07974475493139233
G,0.09827123501335022
G,0.19863208708334695
E,-0.08102659958851455
E,-0.21253658699249145
E,-0.07992554079250769
G,0.20890131945825352
G,0.19347420310232238
G,0.19347420310232238
G,-0.09539524430256996
G,0.20890131945825352
E,-0.19824855953375142
E,-0.12783342714042567
E,0.20002688898105375
E,-0.10751674805152311
E,-0.11282665162884054
E,-0.076321723391655
G,0.19347420310232238
G,0.20029827196704186
G,0.07953451959234775
E,0.19726646474699017
G,0.18337601483926247
G,0.017903463243223672
G,0.08480818892175707
G,0.086372669730715
G,-0.03889706813159577
G,0.19347420310232238
G,0.037629801082090686
E,0.09113039013206592
G,0.01387408180511962
L,0.19299348931256494
G,0.19754170914787905
E,-0.1579258744173847
L,0.11594365491611558
G,0.20890131945825352
G,0.19347420310232238
G,0.20029827196704186
E,0.09113039013206592
G,0.19347420310232238
G,0.0775873638676789
G,0.054336105509082744
E,-0.09827288093782172
E,-0.07420529942502563
G,0.19347420310232238
G,-0.20331688992430574
G,0.14820675117707544
G,0.07974475493139233
G,0.09827123501335022
L,0.1151996113964332
G,-0.022713397809220215
G,-0.20898128300441532
G,0.20890131945825352
E,-0.10654986777523967
G,0.16744462446368813
G,0.07974475493139233
G,0.20890131945825352
G,0.20890131945825352
E,-0.076321723391655
G,0.19347420310232238
E,0.07062631025400834
G,0.20029827196704186
G,0.004111671324866117
G,0.19863208708334695
G,0.20890131945825352
G,0.19347420310232238
E,0.0678981123105466
E,-0.11103646462472583
E,0.19347420310232238
L,-0.14384239324344883
E,0.20890131945825352
G,-0.2065400126876873
E,-0.08183498767068187
E,-0.1281809279885917
E,0.0710574014344072
E,-0.08476894280237335
G,0.16793032608788672
E,-0.07823591564948051
E,0.09113039013206592
E,0.07062631025400834
E,0.0678981123105466
E,0.19347420310232238
E,-0.11282665162884054
G,0.20890131945825352
E,-0.07293733210227071
G,0.14404833690198804
G,0.086372669730715
G,0.20890131945825352
E,-0.03298587376429407
G,0.20890131945825352
G,0.08516671017169503
E,-0.10725261832025412
E,0.09113039013206592
G,0.1969261525703423
E,0.07062631025400834
G,0.013498203367518613
G,0.19046546716595625
E,0.19347420310232238
G,-0.239869976341207
G,0.19347420310232238
G,0.14820675117707544
G,-0.0010671409786375818
E,0.19347420310232238
G,0.19863208708334695
E,-0.17357981501924413
E,0.19900792777156795
G,0.19046546716595625
G,0.01387408180511962
G,0.18262990612257107
E,0.07062631025400834
E,-0.0863859349842071
E,0.1288232645456578
E,-0.21696308879357118
G,0.19347420310232238
E,0.19739000342537416
E,-0.10654986777523967
G,0.19347420310232238
E,0.19852379233000622
G,-0.018896283518741175
G,0.18262990612257107
G,-0.20769021664006382
E,0.19900792777156795
G,0.007551665795031082
E,0.19347420310232238
L,-0.14384239324344883
G,0.19347420310232238
G,0.19347420310232238
G,0.19347420310232238
E,0.0678981123105466
L,0.11452378697235333
L,-0.12161236196440672
G,0.19046546716595625
E,-0.11282665162884054
G,0.20890131945825352
G,0.19347420310232238
E,-0.04850521965016297
G,0.19347420310232238
E,0.19020923979701038
G,0.19347420310232238
L,-0.007073232747103253
G,0.18337601483926247
G,0.07974475493139233
G,0.14676722303444445
E,0.11364732182720111
E,0.19900792777156795
G,0.20029827196704186
G,0.20890131945825352
G,0.1698098918354824
G,-0.10159340202287126
G,0.19046546716595625
E,-0.17682229282382056
E,-0.22666030380725888
E,0.19347420310232238
E,0.07062631025400834
E,-0.11430662981116457
G,0.19347420310232238
L,0.11476999154577588
E,-0.10622337603879262
E,0.19852379233000622
G,0.19347420310232238
G,0.20890131945825352
G,0.028593351780961562
G,0.19347420310232238
G,0.19347420310232238
E,0.09113039013206592
E,-0.05337157975000739
E,0.19739000342537416
E,0.07062631025400834
E,-0.1524793378718331
G,0.19347420310232238
E,-0.03298587376429407
G,-0.0010671409786375818
G,0.14820675117707544
E,-0.17481313598283288
L,-0.007073232747103253
E,-0.13946947407316257
E,-0.04847113792308577
E,-0.1297238180618403
G,0.19347420310232238
E,0.0678981123105466
G,0.07933102288051763
G,0.19347420310232238
G,0.19347420310232238
G,0.18337601483926247
G,0.19347420310232238
E,-0.12783342714042567
G,0.1779335119829264
G,0.04849848579790195
E,0.006458074045468276
L,0.19299348931256494
G,0.19347420310232238
G,-0.0347677751319696
E,-0.21519135862809335
G,-0.23937225687877062
G,-0.012552528696861631
E,-0.21696308879357118
G,0.07953451959234775
G,0.03091696832161628
G,0.19347420310232238
G,0.1698098918354824
G,-0.21364724560593007
G,0.18262990612257107
E,-0.06551321611403849
L,0.19299348931256494
E,0.17288699912858901
G,0.018009603735004154
L,-0.007073232747103253
G,-0.0010671409786375818
E,-0.08408179740928312
G,0.03091696832161628
G,0.20890131945825352
E,-0.10283829001182987
E,0.006458074045468276
L,-0.12078349915793596
G,0.14404833690198804
G,0.19347420310232238
L,0.17252597479754928
E,-0.14724670327766531
G,0.026570012824259748
E,-0.06425063121160923
G,0.19347420310232238
G,0.19347420310232238
E,-0.09037449017289834
G,0.19347420310232238
L,-0.12078349915793596
E,-0.06977016573714556
E,0.19020923979701038
E,0.07062631025400834
G,0.1698098918354824
G,0.14676722303444445
L,-0.14384239324344883
E,0.17288699912858901
L,-0.14384239324344883
G,0.20029827196704186
L,-0.007073232747103253
L,0.04356461842012671
E,-0.03298587376429407
E,0.19020923979701038
E,0.19900792777156795
E,-0.11749898557717797
L,0.19918691341927103
G,0.19347420310232238
G,0.19347420310232238
L,0.19918691341927103
G,0.01387408180511962
G,0.19347420310232238
G,0.19046546716595625
E,-0.17228030108119563
G,0.18182214938817842
E,-0.12783342714042567
E,-0.10708543517509828
L,-0.14384239324344883
L,-0.1549097278545234
L,0.17252597479754928
G,0.20890131945825352
E,-0.07866446350941458
G,0.19347420310232238
G,0.18337601483926247
G,0.19347420310232238
E,-0.2127962653626273
L,-0.14384239324344883
E,-0.10579149958465817
E,-0.15104488920202808
L,0.11452378697235333
E,0.0678981123105466
E,0.1288232645456578
G,0.19863208708334695
E,0.1284593340144129
G,0.19347420310232238
G,0.19347420310232238
G,0.14404833690198804
G,0.0318050098403273
E,-0.17407289308438256
G,0.20890131945825352
E,-0.19136033652758488
G,-0.23749349285544175
L,0.1151996113964332
E,0.20890131945825352
E,-0.13866027203086162
L,0.11476999154577588
E,-0.04860625347762115
E,-0.11370100521887816
G,0.20890131945825352
E,-0.11282665162884054
L,-0.007073232747103253
E,-0.22618645979851926
G,0.086372669730715
E,-0.0863859349842071
G,0.028593351780961562
E,-0.09969344018862147
G,0.19347420310232238
E,0.0678981123105466
G,-0.21105153686281541
L,0.11476999154577588
E,0.19900792777156795
G,0.19347420310232238
G,0.19347420310232238
G,0.19347420310232238
E,-0.11943967438056546
G,0.20890131945825352
L,-0.07314961242776219
G,0.14676722303444445
L,-0.007073232747103253
E,0.19347420310232238
E,-0.1524793378718331
E,-0.20420437509307876
G,0.19347420310232238
G,0.20890131945825352
E,-0.10654986777523967
E,-0.15687827921352515
G,0.1779335119829264
E,0.09113039013206592
G,0.07953451959234775
E,-0.11490851960398751
E,-0.1524793378718331
E,0.07062631025400834
L,0.04356461842012671
E,0.19915679490249372
G,0.018009603735004154
G,0.20029827196704186
G,0.0775873638676789
G,-0.1501683198018564
E,-0.15687827921352515
G,0.07993212351111711
E,0.19347420310232238
E,0.1865082979769448
G,0.20890131945825352
G,0.19347420310232238
E,-0.11734236424584854
E,0.006458074045468276
G,0.07933102288051763
G,0.18262990612257107
G,0.017903463243223672
G,0.09827123501335022
G,0.19347420310232238
G,0.01387408180511962
G,0.20029827196704186
E,-0.03298587376429407
E,-0.2394656376536607
E,-0.0725126578305153
G,0.07933102288051763
L,0.11452378697235333
E,-0.10654986777523967
E,0.19739000342537416
E,0.10131555297701289
G,0.19347420310232238
L,-0.12078349915793596
E,-0.21253658699249145
G,0.18337601483926247
G,0.20029827196704186
L,0.11594365491611558
E,0.19140142656317533
G,0.19754170914787905
E,-0.1177585147488942
E,-0.12783342714042567
G,0.19863208708334695
G,0.20029827196704186
E,-0.03298587376429407
G,0.19046546716595625
G,0.20890131945825352
E,0.17288699912858901
G,-0.046377531668706395
E,0.0678981123105466
G,0.0318050098403273
E,0.19020923979701038
L,0.1151996113964332
G,-0.022713397809220215
E,-0.0863859349842071
G,0.20890131945825352
L,0.11476999154577588
E,-0.04847113792308577
L,0.11594365491611558
G,0.0775873638676789
E,-0.17481313598283288
G,0.19347420310232238
G,0.19347420310232238
E,-0.1688777147351328
E,-0.12720930174261424
G,0.007551665795031082
G,0.18262990612257107
G,-0.10159340202287126
E,-0.10718831886086777
G,0.19347420310232238
E,0.041287108807006034
E,-0.17481313598283288
E,-0.10626473977906992
G,0.16197651079999636
E,-0.020128018204087383
E,0.19347420310232238
G,0.01387408180511962
G,0.19347420310232238
E,-0.10560097224187293
L,0.19149678570259504
E,0.19347420310232238
G,0.19347420310232238
G,0.20890131945825352
G,0.086372669730715
E,0.19739000342537416
E,0.17288699912858901
G,0.19347420310232238
E,-0.1765917679344714
E,-0.104740342745269
E,0.19739000342537416
E,-0.03298587376429407
L,0.11452378697235333
G,-0.003098838890038369
L,0.04356461842012671
E,-0.21649512365413448
G,-0.0010671409786375818
G,0.19347420310232238
E,0.19347420310232238
E,0.09301812186277164
G,0.1969261525703423
E,-0.03298587376429407
G,0.007551665795031082
G,0.20890131945825352
G,0.026570012824259748
E,-0.1946897808614929
G,0.07494150606080369
G,0.017903463243223672
E,-0.16957915373520327
G,0.19347420310232238
E,0.19852379233000622
G,0.14676722303444445
E,-0.1906033087337362
E,0.1288232645456578
G,0.08480818892175707
E,-0.0725126578305153
E,0.006458074045468276
L,0.0532580289043435
G,0.19347420310232238
G,0.18337601483926247
E,0.1284593340144129
L,0.11594365491611558
E,-0.192910715044615
E,0.0678981123105466
E,0.09113039013206592
E,-0.16941345818209563
E,-0.06821931417401783
E,-0.1754185723384427
L,-0.05958034511303001
E,-0.10622337603879262
E,-0.11943967438056546
E,0.1288232645456578
E,0.1284593340144129
G,-0.203060417819659
E,-0.13946947407316257
E,-0.1281809279885917
E,0.20002688898105375
E,-0.1853814827517164
E,-0.11385397510537199
G,0.19347420310232238
E,0.09113039013206592
E,-0.1479603384286059
E,0.11364732182720111
G,0.19347420310232238
G,0.18337601483926247
G,0.20890131945825352
E,-0.10695630883835527
G,0.07953451959234775
G,-0.02365795673147597
E,-0.19134778511532713
G,0.19347420310232238
E,-0.16794467219014375
G,0.16197651079999636
L,0.11452378697235333
E,-0.18618520391029159
G,-0.012936621038754259
G,0.19347420310232238
G,-0.09714416864437281
G,0.1779335119829264
G,0.20029827196704186
E,-0.14277611096904264
G,0.19347420310232238
E,0.09301812186277164
E,-0.13946947407316257
G,0.19347420310232238
E,0.20890131945825352
E,-0.16129021126380494
G,0.1698098918354824
G,0.20890131945825352
G,0.19347420310232238
G,0.19347420310232238
E,-0.1524793378718331
E,0.09301812186277164
G,-0.2105334480152773
G,0.19754170914787905
E,-0.13946947407316257
L,0.17252597479754928
G,0.19863208708334695
E,-0.06641802094986493
G,0.01387408180511962
G,0.1969261525703423
G,0.1779335119829264
G,0.19347420310232238
L,-0.007073232747103253
G,0.018009603735004154
G,0.03091696832161628
G,0.026570012824259748
G,0.07974475493139233
G,0.19347420310232238
E,-0.17866811405018224
G,0.1779335119829264
G,0.20890131945825352
G,0.19347420310232238
G,0.19347420310232238
E,0.19347420310232238
G,0.14999078649972714
G,0.03091696832161628
E,0.17288699912858901
G,0.19754170914787905
G,0.18182214938817842
G,0.19347420310232238
L,-0.12108463136193082
G,0.1698098918354824
E,-0.20478269942741412
E,-0.062425458516045196
E,-0.14447273725865561
E,-0.1906033087337362
E,0.19347420310232238
E,-0.10654986777523967
L,0.11594365491611558
L,-0.007073232747103253
G,0.19347420310232238
G,0.20890131945825352
G,0.008812773675085706
E,0.20890131945825352
E,0.0678981123105466
G,0.14404833690198804
G,0.20029827196704186
G,0.19347420310232238
G,0.20029827196704186
G,0.20890131945825352
E,-0.1970811481678434
E,-0.11282665162884054
E,-0.11805356959180424
L,0.04356461842012671
E,-0.19809946090773722
G,0.19347420310232238
L,0.11476999154577588
G,0.20890131945825352
G,0.20890131945825352
G,0.20890131945825352
G,0.19347420310232238
E,-0.15396537620736006
G,0.20890131945825352
G,0.19347420310232238
G,0.19347420310232238
G,0.20890131945825352
G,0.1969261525703423
G,0.20890131945825352
E,0.0678981123105466
E,0.06856227899067097
G,-0.20820638114524448
G,0.028593351780961562
E,-0.06821931417401783
E,-0.11282665162884054
G,0.20890131945825352
G,0.20029827196704186
L,0.19414402033106715
G,0.19347420310232238
E,0.17288699912858901
E,0.19020923979701038
G,0.03091696832161628
E,0.19900792777156795
G,0.19347420310232238
G,0.026570012824259748
E,0.19347420310232238
G,0.19347420310232238
G,0.18337601483926247
E,-0.1942279283950874
G,0.1969261525703423
E,-0.10825271606719333
G,0.20890131945825352
G,0.19863208708334695
G,0.19754170914787905
E,-0.11282665162884054
E,-0.07570839219947156
G,0.19347420310232238
G,-0.10237130489451363
E,-0.1297238180618403
E,0.19915679490249372
E,0.10072055858908507
G,-0.02896614058328606
G,0.19754170914787905
E,-0.09037449017289834
L,-0.007073232747103253
E,-0.1479603384286059
G,0.026570012824259748
E,-0.0863859349842071
G,0.09827123501335022
E,-0.17254549158907517
G,0.19347420310232238
G,0.007551665795031082
G,0.08516671017169503
E,0.1284593340144129
E,0.19347420310232238
E,0.19347420310232238
G,0.19347420310232238
E,-0.17353058087656026
L,0.11452378697235333
G,0.19347420310232238
G,0.19347420310232238
L,-0.16141116141855005
E,-0.12935819081269406
E,0.20890131945825352
E,0.20002688898105375
E,-0.09236273812810103
G,0.037629801082090686
L,-0.05967794433368767
E,-0.0863859349842071
L,0.19299348931256494
G,0.18262990612257107
G,0.20890131945825352
G,0.19754170914787905
G,0.19347420310232238
E,-0.23584565225861864
L,-0.007073232747103253
E,-0.07988100006802168
E,-0.10579149958465817
L,0.11452378697235333
E,0.09113039013206592
L,0.19299348931256494
G,0.07933102288051763
E,-0.06131123598744048
E,-0.09839881205128465
E,-0.03298587376429407
L,-0.007073232747103253
G,0.09580913453309842
L,0.11452378697235333
L,-0.03360585483797762
G,0.20890131945825352
E,0.10131555297701289
E,-0.0863859349842071
